x,y,z,xm,ym,zm
62.0,45.0,0,-21.15,17.849999999999998,70.17999999999999
62.0,45.5,0,-22.65,19.65,68.486
62.0,46.0,0,-24.599999999999998,21.45,65.824
62.0,46.5,0,-27.45,23.7,62.92
62.0,47.0,0,-29.7,25.5,61.226
62.0,47.5,0,-33.0,27.9,58.564
62.0,48.0,0,-36.9,30.299999999999997,55.176
62.0,48.5,0,-40.949999999999996,32.699999999999996,52.756
62.0,49.0,0,-45.449999999999996,35.25,49.61
62.0,49.5,0,-50.25,37.5,47.19
62.0,50.0,0,-56.25,40.05,44.044
62.0,50.5,0,-62.25,42.3,41.382
62.0,51.0,0,-69.3,44.699999999999996,38.478
62.0,51.5,0,-76.95,46.65,36.058
62.0,52.0,0,-85.5,48.9,33.638
62.0,52.5,0,-94.5,51.15,31.701999999999998
62.0,53.0,0,-104.55,51.75,29.766
62.0,53.5,0,-115.19999999999999,52.65,28.798
62.0,54.0,0,-126.3,53.25,26.619999999999997
62.0,54.5,0,-137.85,52.65,25.168
62.0,55.0,0,-149.4,51.3,24.683999999999997
62.0,55.5,0,-161.4,48.75,23.232
62.0,56.0,0,-172.79999999999998,44.85,23.232
62.0,56.5,0,-184.35,39.75,22.022
62.0,57.0,0,-194.85,34.5,21.538
62.0,57.5,0,-203.7,27.15,21.054
62.0,58.0,0,-212.4,19.2,21.054
62.0,58.5,0,-219.29999999999998,9.9,20.57
62.0,59.0,0,-224.54999999999998,0.0,20.57
62.0,59.5,0,-228.15,-11.1,20.328
62.0,60.0,0,-229.2,-21.599999999999998,19.844
62.0,60.5,0,-228.0,-32.55,19.36
62.0,61.0,0,-225.45,-43.05,18.634
62.0,61.5,0,-220.65,-53.699999999999996,18.392
62.0,62.0,0,-214.95,-62.849999999999994,17.666
62.0,62.5,0,-207.0,-72.14999999999999,17.908
62.0,63.0,0,-196.79999999999998,-79.5,18.392
62.0,63.5,0,-187.04999999999998,-85.95,17.666
62.0,64.0,0,-175.04999999999998,-91.64999999999999,18.392
62.0,64.5,0,-162.29999999999998,-95.39999999999999,19.118
62.0,65.0,0,-150.0,-98.55,18.392
62.0,65.5,0,-137.85,-100.64999999999999,19.36
62.0,66.0,0,-125.1,-101.55,19.844
62.0,66.5,0,-112.95,-101.55,21.054
62.0,67.0,0,-101.25,-100.64999999999999,21.78
62.0,67.5,0,-89.7,-99.14999999999999,23.716
62.0,68.0,0,-78.6,-97.35,24.926
62.0,68.5,0,-68.85,-94.8,26.378
62.0,69.0,0,-59.4,-92.7,28.072
62.0,69.5,0,-50.699999999999996,-90.0,30.733999999999998
62.0,70.0,0,-43.05,-87.45,33.153999999999996
62.0,70.5,0,-35.25,-84.6,35.816
62.0,71.0,0,-28.65,-81.14999999999999,39.204
62.0,71.5,0,-22.65,-78.6,42.35
62.0,72.0,0,-16.65,-76.05,44.286
62.0,72.5,0,-11.7,-73.5,47.19
62.0,73.0,0,-7.6499999999999995,-70.8,50.336
62.0,73.5,0,-3.3,-68.7,52.998
62.0,74.0,0,0.8999999999999999,-66.3,54.934
62.0,74.5,0,4.8,-64.64999999999999,58.08
62.0,75.0,0,7.199999999999999,-62.55,60.742
62.0,75.5,0,10.35,-60.15,62.92
62.0,76.0,0,13.049999999999999,-58.5,65.34
62.0,76.5,0,15.299999999999999,-57.3,67.75999999999999
62.0,77.0,0,17.55,-55.65,68.728
62.0,77.5,0,19.8,-54.15,70.422
62.0,78.0,0,21.75,-52.5,72.358
62.0,78.5,0,23.25,-51.75,73.326
62.0,79.0,0,25.05,-50.1,75.02
62.0,79.5,0,26.55,-49.5,76.472
62.0,80.0,0,28.2,-48.449999999999996,77.198
62.0,80.5,0,29.7,-47.25,78.408
62.0,81.0,0,30.45,-46.35,78.892
62.0,81.5,0,31.349999999999998,-45.75,79.618
62.0,82.0,0,32.55,-44.55,80.102
62.0,82.5,0,33.9,-43.5,81.312
62.0,83.0,0,34.65,-43.199999999999996,81.79599999999999
62.0,83.5,0,35.699999999999996,-42.3,82.52199999999999
62.0,84.0,0,36.449999999999996,-42.0,83.24799999999999
62.0,84.5,0,37.199999999999996,-41.1,83.732
62.0,85.0,0,37.949999999999996,-40.949999999999996,83.49
62.0,85.5,0,38.699999999999996,-40.199999999999996,83.24799999999999
62.0,86.0,0,39.6,-39.6,84.216
62.0,86.5,0,40.35,-38.699999999999996,83.49
62.5,37.0,0,-10.35,-1.3499999999999999,88.814
62.5,37.5,0,-9.6,-0.44999999999999996,88.814
62.5,38.0,0,-10.2,0.15,88.33
62.5,38.5,0,-10.049999999999999,1.3499999999999999,87.362
62.5,39.0,0,-9.9,2.6999999999999997,86.152
62.5,39.5,0,-10.799999999999999,3.75,84.942
62.5,40.0,0,-10.95,4.35,84.458
62.5,40.5,0,-11.549999999999999,5.7,83.24799999999999
62.5,41.0,0,-12.299999999999999,7.05,82.52199999999999
62.5,41.5,0,-13.049999999999999,8.25,81.312
62.5,42.0,0,-13.65,9.299999999999999,79.86
62.5,42.5,0,-14.25,10.95,77.92399999999999
62.5,43.0,0,-15.149999999999999,12.6,76.472
62.5,43.5,0,-16.5,14.1,74.294
62.5,44.0,0,-18.15,16.2,72.358
62.5,44.5,0,-19.8,17.7,71.632
62.5,45.0,0,-21.599999999999998,20.099999999999998,68.486
62.5,45.5,0,-23.25,22.2,66.792
62.5,46.0,0,-25.65,23.849999999999998,64.856
62.5,46.5,0,-27.9,26.4,61.71
62.5,47.0,0,-31.5,28.95,58.564
62.5,47.5,0,-34.8,31.049999999999997,56.144
62.5,48.0,0,-38.699999999999996,33.9,53.724
62.5,48.5,0,-43.05,36.6,49.61
62.5,49.0,0,-48.0,39.6,46.222
62.5,49.5,0,-52.949999999999996,42.6,43.076
62.5,50.0,0,-60.0,45.75,40.897999999999996
62.5,50.5,0,-66.3,48.75,37.025999999999996
62.5,51.0,0,-75.0,51.9,34.364
62.5,51.5,0,-83.25,54.3,32.186
62.5,52.0,0,-93.0,57.449999999999996,29.282
62.5,52.5,0,-103.64999999999999,60.0,27.346
62.5,53.0,0,-115.35,61.8,25.652
62.5,53.5,0,-127.5,63.449999999999996,24.442
62.5,54.0,0,-140.4,64.2,23.474
62.5,54.5,0,-154.5,63.9,22.022
62.5,55.0,0,-167.7,62.25,21.538
62.5,55.5,0,-181.79999999999998,60.0,20.811999999999998
62.5,56.0,0,-195.29999999999998,55.949999999999996,20.086
62.5,56.5,0,-209.4,51.0,20.57
62.5,57.0,0,-222.15,43.8,20.57
62.5,57.5,0,-233.39999999999998,36.3,20.328
62.5,58.0,0,-244.64999999999998,26.25,20.328
62.5,58.5,0,-252.6,15.6,19.844
62.5,59.0,0,-258.9,4.05,19.602
62.5,59.5,0,-263.25,-8.4,20.086
62.5,60.0,0,-264.59999999999997,-21.75,19.118
62.5,60.5,0,-264.15,-34.35,18.875999999999998
62.5,61.0,0,-260.84999999999997,-47.25,18.15
62.5,61.5,0,-255.75,-59.4,17.424
62.5,62.0,0,-248.54999999999998,-70.64999999999999,17.182
62.5,62.5,0,-238.5,-81.0,16.456
62.5,63.0,0,-226.5,-90.14999999999999,15.972
62.5,63.5,0,-214.35,-97.5,15.488
62.5,64.0,0,-200.54999999999998,-103.8,15.73
62.5,64.5,0,-186.45,-108.14999999999999,15.488
62.5,65.0,0,-171.6,-111.89999999999999,15.004
62.5,65.5,0,-156.6,-113.39999999999999,15.245999999999999
62.5,66.0,0,-141.75,-114.0,15.488
62.5,66.5,0,-127.19999999999999,-113.1,16.456
62.5,67.0,0,-113.39999999999999,-112.05,18.15
62.5,67.5,0,-100.95,-109.95,18.15
62.5,68.0,0,-88.05,-107.1,20.328
62.5,68.5,0,-77.1,-104.39999999999999,21.78
62.5,69.0,0,-66.45,-100.8,22.99
62.5,69.5,0,-56.85,-97.35,25.41
62.5,70.0,0,-47.699999999999996,-94.5,28.555999999999997
62.5,70.5,0,-39.6,-90.6,30.976
62.5,71.0,0,-32.4,-87.45,34.122
62.5,71.5,0,-25.349999999999998,-84.0,37.268
62.5,72.0,0,-19.349999999999998,-81.3,40.414
62.5,72.5,0,-13.799999999999999,-78.0,43.56
62.5,73.0,0,-9.0,-75.14999999999999,46.705999999999996
62.5,73.5,0,-4.6499999999999995,-72.6,49.61
62.5,74.0,0,-0.44999999999999996,-69.6,53.239999999999995
62.5,74.5,0,3.15,-67.5,55.66
62.5,75.0,0,6.8999999999999995,-65.1,58.321999999999996
62.5,75.5,0,9.9,-62.849999999999994,60.5
62.5,76.0,0,12.6,-60.9,63.162
62.5,76.5,0,15.299999999999999,-59.25,65.34
62.5,77.0,0,17.25,-57.599999999999994,67.276
62.5,77.5,0,19.5,-56.4,69.212
62.5,78.0,0,21.3,-54.0,70.422
62.5,78.5,0,23.25,-53.25,72.116
62.5,79.0,0,25.2,-51.9,73.568
62.5,79.5,0,26.099999999999998,-50.85,74.536
62.5,80.0,0,28.2,-49.199999999999996,76.23
62.5,80.5,0,28.95,-48.449999999999996,76.714
62.5,81.0,0,30.75,-47.1,77.682
62.5,81.5,0,31.5,-46.35,78.892
62.5,82.0,0,32.4,-45.6,79.134
62.5,82.5,0,33.75,-44.55,80.586
62.5,83.0,0,34.199999999999996,-43.8,81.312
62.5,83.5,0,35.699999999999996,-42.9,81.312
62.5,84.0,0,36.9,-42.6,82.28
62.5,84.5,0,37.05,-41.85,82.28
62.5,85.0,0,38.1,-41.4,82.764
62.5,85.5,0,39.15,-40.949999999999996,82.28
62.5,86.0,0,39.3,-39.75,83.24799999999999
62.5,86.5,0,39.9,-39.3,83.24799999999999
63.0,37.0,0,-10.049999999999999,-0.75,89.53999999999999
63.0,37.5,0,-10.049999999999999,0.0,88.572
63.0,38.0,0,-9.6,0.3,87.362
63.0,38.5,0,-10.2,1.5,86.878
63.0,39.0,0,-10.65,2.6999999999999997,85.66799999999999
63.0,39.5,0,-10.799999999999999,4.05,84.7
63.0,40.0,0,-10.95,4.8,83.49
63.0,40.5,0,-12.0,6.3,82.764
63.0,41.0,0,-12.299999999999999,7.949999999999999,81.554
63.0,41.5,0,-12.9,8.85,79.86
63.0,42.0,0,-13.799999999999999,10.5,78.892
63.0,42.5,0,-14.549999999999999,12.299999999999999,76.956
63.0,43.0,0,-15.6,13.65,75.262
63.0,43.5,0,-17.099999999999998,15.899999999999999,74.536
63.0,44.0,0,-18.3,17.55,71.632
63.0,44.5,0,-19.95,20.099999999999998,69.212
63.0,45.0,0,-21.9,22.2,68.002
63.0,45.5,0,-24.0,24.45,64.856
63.0,46.0,0,-26.4,26.7,62.193999999999996
63.0,46.5,0,-28.95,29.549999999999997,59.29
63.0,47.0,0,-32.55,32.55,56.385999999999996
63.0,47.5,0,-36.3,35.4,53.966
63.0,48.0,0,-40.35,38.55,49.852
63.0,48.5,0,-45.449999999999996,42.0,46.948
63.0,49.0,0,-50.699999999999996,45.15,43.56
63.0,49.5,0,-57.0,48.9,40.414
63.0,50.0,0,-63.75,52.199999999999996,36.784
63.0,50.5,0,-71.7,56.4,33.153999999999996
63.0,51.0,0,-80.25,59.55,30.491999999999997
63.0,51.5,0,-90.3,63.599999999999994,28.072
63.0,52.0,0,-101.39999999999999,67.8,25.894
63.0,52.5,0,-114.14999999999999,70.64999999999999,23.958
63.0,53.0,0,-126.89999999999999,73.8,22.506
63.0,53.5,0,-141.29999999999998,75.75,20.811999999999998
63.0,54.0,0,-156.6,77.39999999999999,19.844
63.0,54.5,0,-172.79999999999998,77.39999999999999,19.118
63.0,55.0,0,-189.45,76.64999999999999,19.36
63.0,55.5,0,-206.4,74.25,19.118
63.0,56.0,0,-222.75,70.05,19.36
63.0,56.5,0,-239.7,64.64999999999999,20.086
63.0,57.0,0,-255.14999999999998,56.85,20.328
63.0,57.5,0,-269.84999999999997,47.55,20.811999999999998
63.0,58.0,0,-282.15,36.449999999999996,21.296
63.0,58.5,0,-292.65,24.0,21.78
63.0,59.0,0,-300.9,9.15,21.538
63.0,59.5,0,-305.7,-5.55,21.78
63.0,60.0,0,-308.09999999999997,-21.15,21.054
63.0,60.5,0,-307.8,-37.35,21.538
63.0,61.0,0,-304.34999999999997,-52.5,20.57
63.0,61.5,0,-297.75,-66.75,18.875999999999998
63.0,62.0,0,-289.05,-80.7,18.15
63.0,62.5,0,-276.3,-93.0,17.424
63.0,63.0,0,-263.09999999999997,-103.64999999999999,16.214
63.0,63.5,0,-247.95,-112.5,15.488
63.0,64.0,0,-230.39999999999998,-119.25,14.036
63.0,64.5,0,-213.75,-124.19999999999999,13.794
63.0,65.0,0,-196.2,-127.5,12.1
63.0,65.5,0,-178.79999999999998,-128.7,12.341999999999999
63.0,66.0,0,-161.54999999999998,-128.54999999999998,12.341999999999999
63.0,66.5,0,-144.6,-127.8,12.341999999999999
63.0,67.0,0,-128.4,-126.14999999999999,13.068
63.0,67.5,0,-113.39999999999999,-122.85,13.794
63.0,68.0,0,-99.45,-119.1,15.004
63.0,68.5,0,-85.95,-115.05,16.456
63.0,69.0,0,-73.8,-110.85,18.392
63.0,69.5,0,-62.699999999999996,-106.8,20.811999999999998
63.0,70.0,0,-53.25,-102.75,23.474
63.0,70.5,0,-44.1,-98.1,26.378
63.0,71.0,0,-36.0,-93.89999999999999,30.008
63.0,71.5,0,-28.349999999999998,-90.0,32.67
63.0,72.0,0,-21.9,-86.55,36.3
63.0,72.5,0,-16.349999999999998,-83.1,39.93
63.0,73.0,0,-10.95,-79.64999999999999,42.592
63.0,73.5,0,-5.85,-76.5,46.705999999999996
63.0,74.0,0,-1.7999999999999998,-73.35,49.367999999999995
63.0,74.5,0,2.55,-70.5,52.756
63.0,75.0,0,5.55,-68.25,55.66
63.0,75.5,0,8.7,-66.0,58.08
63.0,76.0,0,11.7,-63.599999999999994,60.257999999999996
63.0,76.5,0,14.7,-60.9,62.436
63.0,77.0,0,17.099999999999998,-59.4,65.582
63.0,77.5,0,19.2,-57.599999999999994,67.276
63.0,78.0,0,21.15,-56.4,68.728
63.0,78.5,0,23.25,-54.3,69.938
63.0,79.0,0,24.75,-53.25,72.358
63.0,79.5,0,26.099999999999998,-51.75,73.326
63.0,80.0,0,27.75,-50.699999999999996,74.536
63.0,80.5,0,29.099999999999998,-49.35,75.988
63.0,81.0,0,30.599999999999998,-48.3,76.714
63.0,81.5,0,31.5,-47.55,78.166
63.0,82.0,0,32.85,-46.199999999999996,78.892
63.0,82.5,0,33.6,-45.3,79.376
63.0,83.0,0,34.35,-44.699999999999996,79.618
63.0,83.5,0,35.25,-43.8,80.102
63.0,84.0,0,36.3,-43.35,81.07
63.0,84.5,0,37.35,-42.6,81.554
63.0,85.0,0,37.949999999999996,-41.85,81.79599999999999
63.0,85.5,0,38.55,-41.4,82.038
63.0,86.0,0,39.3,-40.8,82.28
63.0,86.5,0,39.9,-39.75,81.554
63.5,37.0,0,-9.9,-0.75,89.298
63.5,37.5,0,-10.2,0.3,87.362
63.5,38.0,0,-9.9,1.05,87.12
63.5,38.5,0,-10.5,1.95,86.152
63.5,39.0,0,-10.5,3.5999999999999996,84.942
63.5,39.5,0,-11.1,4.5,84.216
63.5,40.0,0,-11.549999999999999,5.85,83.24799999999999
63.5,40.5,0,-11.7,7.05,82.038
63.5,41.0,0,-12.299999999999999,8.85,79.618
63.5,41.5,0,-12.75,9.9,78.892
63.5,42.0,0,-13.35,11.549999999999999,77.92399999999999
63.5,42.5,0,-14.85,13.5,75.988
63.5,43.0,0,-16.05,15.45,74.294
63.5,43.5,0,-16.8,17.55,72.358
63.5,44.0,0,-18.3,19.5,70.17999999999999
63.5,44.5,0,-20.4,22.05,67.75999999999999
63.5,45.0,0,-22.65,24.3,65.824
63.5,45.5,0,-24.9,27.3,62.92
63.5,46.0,0,-27.45,29.849999999999998,60.742
63.5,46.5,0,-30.299999999999997,33.0,57.354
63.5,47.0,0,-33.449999999999996,36.0,54.449999999999996
63.5,47.5,0,-37.35,39.449999999999996,50.577999999999996
63.5,48.0,0,-42.15,42.75,47.432
63.5,48.5,0,-47.25,46.949999999999996,44.286
63.5,49.0,0,-52.949999999999996,51.0,39.688
63.5,49.5,0,-59.4,55.199999999999996,37.268
63.5,50.0,0,-67.64999999999999,59.55,33.153999999999996
63.5,50.5,0,-76.2,64.5,29.766
63.5,51.0,0,-86.7,68.85,26.378
63.5,51.5,0,-97.5,74.1,24.2
63.5,52.0,0,-110.1,78.6,22.022
63.5,52.5,0,-124.19999999999999,82.35,20.086
63.5,53.0,0,-139.5,86.85,18.634
63.5,53.5,0,-156.0,90.14999999999999,17.666
63.5,54.0,0,-174.45,92.55,17.666
63.5,54.5,0,-193.35,93.75,17.908
63.5,55.0,0,-212.54999999999998,93.0,18.15
63.5,55.5,0,-232.35,90.89999999999999,18.875999999999998
63.5,56.0,0,-252.75,87.0,19.36
63.5,56.5,0,-272.7,80.55,21.054
63.5,57.0,0,-291.3,72.0,22.506
63.5,57.5,0,-309.0,61.5,23.716
63.5,58.0,0,-324.9,48.15,25.41
63.5,58.5,0,-337.65,33.0,26.136
63.5,59.0,0,-347.84999999999997,16.5,26.378
63.5,59.5,0,-355.34999999999997,-1.5,27.83
63.5,60.0,0,-357.9,-20.4,27.346
63.5,60.5,0,-357.75,-39.449999999999996,26.619999999999997
63.5,61.0,0,-353.09999999999997,-58.199999999999996,25.168
63.5,61.5,0,-345.0,-76.05,24.442
63.5,62.0,0,-333.45,-92.25,22.506
63.5,62.5,0,-318.9,-106.64999999999999,20.328
63.5,63.0,0,-302.55,-118.64999999999999,18.875999999999998
63.5,63.5,0,-284.4,-128.25,17.182
63.5,64.0,0,-264.9,-136.65,14.52
63.5,64.5,0,-243.45,-142.5,12.826
63.5,65.0,0,-222.45,-145.2,11.858
63.5,65.5,0,-201.29999999999998,-146.25,10.405999999999999
63.5,66.0,0,-181.04999999999998,-145.35,9.68
63.5,66.5,0,-161.7,-143.54999999999998,8.954
63.5,67.0,0,-143.4,-140.54999999999998,9.68
63.5,67.5,0,-126.3,-137.1,9.922
63.5,68.0,0,-109.8,-132.0,10.89
63.5,68.5,0,-94.95,-127.05,12.584
63.5,69.0,0,-81.6,-121.5,14.277999999999999
63.5,69.5,0,-69.45,-116.85,15.488
63.5,70.0,0,-58.949999999999996,-111.6,19.118
63.5,70.5,0,-48.449999999999996,-106.5,22.264
63.5,71.0,0,-39.449999999999996,-101.39999999999999,25.168
63.5,71.5,0,-31.65,-96.45,28.555999999999997
63.5,72.0,0,-24.3,-92.25,31.944
63.5,72.5,0,-18.3,-87.75,36.542
63.5,73.0,0,-12.299999999999999,-84.3,39.93
63.5,73.5,0,-7.6499999999999995,-80.85,43.56
63.5,74.0,0,-2.55,-76.8,46.222
63.5,74.5,0,0.8999999999999999,-74.25,49.852
63.5,75.0,0,4.8,-70.95,53.239999999999995
63.5,75.5,0,8.4,-68.25,56.144
63.5,76.0,0,11.4,-65.85,59.048
63.5,76.5,0,14.1,-63.599999999999994,60.983999999999995
63.5,77.0,0,16.5,-61.199999999999996,62.92
63.5,77.5,0,18.599999999999998,-59.55,65.34
63.5,78.0,0,20.849999999999998,-57.599999999999994,66.792
63.5,78.5,0,22.8,-56.1,68.97
63.5,79.0,0,24.45,-54.9,70.90599999999999
63.5,79.5,0,25.95,-53.1,72.116
63.5,80.0,0,27.599999999999998,-51.6,74.294
63.5,80.5,0,28.799999999999997,-50.55,74.77799999999999
63.5,81.0,0,30.0,-49.35,75.988
63.5,81.5,0,31.049999999999997,-48.449999999999996,77.198
63.5,82.0,0,32.699999999999996,-46.8,77.198
63.5,82.5,0,33.0,-46.199999999999996,78.408
63.5,83.0,0,34.199999999999996,-45.449999999999996,79.134
63.5,83.5,0,35.25,-44.55,79.618
63.5,84.0,0,36.15,-43.949999999999996,81.312
63.5,84.5,0,36.9,-43.35,80.586
63.5,85.0,0,37.8,-42.6,80.586
63.5,85.5,0,38.55,-42.0,80.828
63.5,86.0,0,39.15,-41.1,81.312
63.5,86.5,0,39.75,-40.65,82.038
64.0,37.0,0,-9.9,-0.6,88.33
64.0,37.5,0,-9.75,0.3,87.362
64.0,38.0,0,-9.9,1.05,86.878
64.0,38.5,0,-10.35,2.6999999999999997,85.66799999999999
64.0,39.0,0,-10.2,3.9,85.426
64.0,39.5,0,-11.1,5.3999999999999995,83.49
64.0,40.0,0,-11.25,6.75,82.52199999999999
64.0,40.5,0,-11.7,8.25,81.07
64.0,41.0,0,-12.45,8.85,80.102
64.0,41.5,0,-13.049999999999999,10.95,78.892
64.0,42.0,0,-13.95,12.9,77.198
64.0,42.5,0,-15.0,15.0,75.02
64.0,43.0,0,-16.2,16.8,73.568
64.0,43.5,0,-17.25,19.5,71.148
64.0,44.0,0,-18.9,21.3,68.728
64.0,44.5,0,-20.7,24.45,66.55
64.0,45.0,0,-23.25,26.849999999999998,64.372
64.0,45.5,0,-25.2,30.0,62.193999999999996
64.0,46.0,0,-28.05,33.15,58.564
64.0,46.5,0,-31.049999999999997,36.15,54.692
64.0,47.0,0,-34.65,40.5,52.03
64.0,47.5,0,-39.0,43.8,47.916
64.0,48.0,0,-43.8,48.449999999999996,44.769999999999996
64.0,48.5,0,-49.65,52.949999999999996,41.14
64.0,49.0,0,-55.65,57.75,36.784
64.0,49.5,0,-63.449999999999996,62.699999999999996,33.396
64.0,50.0,0,-71.7,68.25,30.25
64.0,50.5,0,-81.75,74.1,25.894
64.0,51.0,0,-93.0,79.8,22.99
64.0,51.5,0,-105.45,86.1,21.054
64.0,52.0,0,-119.69999999999999,92.25,18.875999999999998
64.0,52.5,0,-135.75,97.5,17.182
64.0,53.0,0,-153.15,103.5,15.972
64.0,53.5,0,-172.79999999999998,107.85,16.214
64.0,54.0,0,-194.1,111.45,16.698
64.0,54.5,0,-216.15,113.7,17.424
64.0,55.0,0,-239.39999999999998,114.0,18.875999999999998
64.0,55.5,0,-263.25,112.64999999999999,20.57
64.0,56.0,0,-287.84999999999997,108.6,22.747999999999998
64.0,56.5,0,-312.59999999999997,101.55,25.41
64.0,57.0,0,-335.84999999999997,92.25,28.555999999999997
64.0,57.5,0,-357.0,79.5,30.491999999999997
64.0,58.0,0,-376.05,63.599999999999994,33.638
64.0,58.5,0,-392.84999999999997,45.75,35.816
64.0,59.0,0,-406.2,24.9,37.268
64.0,59.5,0,-415.05,3.5999999999999996,38.236
64.0,60.0,0,-418.95,-19.95,37.994
64.0,60.5,0,-418.2,-43.05,37.994
64.0,61.0,0,-413.25,-65.7,36.3
64.0,61.5,0,-402.45,-87.0,33.638
64.0,62.0,0,-388.95,-106.95,30.976
64.0,62.5,0,-371.09999999999997,-124.35,27.83
64.0,63.0,0,-351.15,-139.04999999999998,24.926
64.0,63.5,0,-328.8,-150.6,22.022
64.0,64.0,0,-304.34999999999997,-159.45,18.392
64.0,64.5,0,-279.3,-164.85,15.004
64.0,65.0,0,-253.64999999999998,-167.85,11.858
64.0,65.5,0,-229.5,-168.6,9.68
64.0,66.0,0,-205.35,-167.25,8.469999999999999
64.0,66.5,0,-181.95,-164.1,6.05
64.0,67.0,0,-160.95,-159.29999999999998,6.292
64.0,67.5,0,-140.7,-154.04999999999998,5.808
64.0,68.0,0,-122.25,-147.15,5.324
64.0,68.5,0,-105.14999999999999,-141.75,6.776
64.0,69.0,0,-90.0,-134.7,8.954
64.0,69.5,0,-76.8,-128.4,10.648
64.0,70.0,0,-64.5,-121.5,13.794
64.0,70.5,0,-53.25,-115.5,17.182
64.0,71.0,0,-43.199999999999996,-109.2,20.328
64.0,71.5,0,-34.5,-103.5,23.958
64.0,72.0,0,-26.7,-98.55,28.072
64.0,72.5,0,-20.099999999999998,-93.89999999999999,31.701999999999998
64.0,73.0,0,-14.1,-89.1,36.058
64.0,73.5,0,-8.549999999999999,-85.05,40.172
64.0,74.0,0,-3.9,-81.0,43.318
64.0,74.5,0,0.6,-77.39999999999999,47.19
64.0,75.0,0,4.6499999999999995,-74.25,49.852
64.0,75.5,0,7.949999999999999,-70.95,52.998
64.0,76.0,0,10.799999999999999,-68.7,55.66
64.0,76.5,0,13.799999999999999,-66.14999999999999,59.774
64.0,77.0,0,16.5,-63.9,60.5
64.0,77.5,0,18.75,-61.65,63.646
64.0,78.0,0,20.25,-59.099999999999994,65.582
64.0,78.5,0,22.95,-57.599999999999994,67.75999999999999
64.0,79.0,0,24.45,-56.25,69.696
64.0,79.5,0,25.95,-54.3,70.422
64.0,80.0,0,27.15,-53.4,71.874
64.0,80.5,0,28.65,-51.15,73.084
64.0,81.0,0,29.849999999999998,-50.25,74.77799999999999
64.0,81.5,0,31.049999999999997,-48.9,75.262
64.0,82.0,0,32.4,-48.6,76.23
64.0,82.5,0,33.15,-47.25,77.92399999999999
64.0,83.0,0,34.199999999999996,-46.35,77.92399999999999
64.0,83.5,0,34.949999999999996,-45.0,78.64999999999999
64.0,84.0,0,35.699999999999996,-44.699999999999996,79.134
64.0,84.5,0,36.6,-43.199999999999996,79.86
64.0,85.0,0,37.35,-42.9,79.86
64.0,85.5,0,38.25,-42.15,80.344
64.0,86.0,0,39.449999999999996,-41.4,80.828
64.0,86.5,0,39.75,-41.1,81.07
64.5,37.0,0,-10.049999999999999,-0.44999999999999996,88.572
64.5,37.5,0,-10.049999999999999,0.6,87.604
64.5,38.0,0,-10.2,2.25,86.152
64.5,38.5,0,-10.049999999999999,2.6999999999999997,85.91
64.5,39.0,0,-10.95,4.2,84.216
64.5,39.5,0,-10.799999999999999,5.7,83.24799999999999
64.5,40.0,0,-11.25,6.8999999999999995,82.52199999999999
64.5,40.5,0,-11.85,8.25,80.828
64.5,41.0,0,-12.45,10.2,79.134
64.5,41.5,0,-13.2,12.15,77.198
64.5,42.0,0,-13.95,13.799999999999999,75.988
64.5,42.5,0,-14.85,16.05,74.77799999999999
64.5,43.0,0,-16.2,18.3,72.358
64.5,43.5,0,-18.0,20.55,70.664
64.5,44.0,0,-19.349999999999998,23.4,67.518
64.5,44.5,0,-21.0,26.4,65.098
64.5,45.0,0,-23.25,29.7,62.92
64.5,45.5,0,-25.349999999999998,32.55,59.532
64.5,46.0,0,-28.2,36.75,56.385999999999996
64.5,46.5,0,-31.349999999999998,40.5,52.756
64.5,47.0,0,-35.55,44.4,49.367999999999995
64.5,47.5,0,-40.199999999999996,48.9,46.222
64.5,48.0,0,-45.6,53.699999999999996,42.35
64.5,48.5,0,-50.85,59.099999999999994,37.994
64.5,49.0,0,-58.199999999999996,64.35,33.638
64.5,49.5,0,-66.45,70.5,30.008
64.5,50.0,0,-75.3,77.25,26.619999999999997
64.5,50.5,0,-86.1,83.7,22.99
64.5,51.0,0,-98.7,91.35,20.328
64.5,51.5,0,-112.8,98.7,17.182
64.5,52.0,0,-129.0,106.35,15.972
64.5,52.5,0,-147.15,113.7,15.245999999999999
64.5,53.0,0,-167.25,120.75,14.762
64.5,53.5,0,-189.15,126.89999999999999,15.245999999999999
64.5,54.0,0,-213.6,132.15,16.698
64.5,54.5,0,-240.29999999999998,136.2,18.634
64.5,55.0,0,-268.34999999999997,138.29999999999998,21.054
64.5,55.5,0,-295.8,136.79999999999998,24.683999999999997
64.5,56.0,0,-325.65,133.35,28.555999999999997
64.5,56.5,0,-354.59999999999997,126.14999999999999,32.67
64.5,57.0,0,-382.95,115.64999999999999,37.025999999999996
64.5,57.5,0,-409.34999999999997,100.8,41.14
64.5,58.0,0,-433.5,82.5,46.222
64.5,58.5,0,-453.45,60.9,49.852
64.5,59.0,0,-470.09999999999997,36.449999999999996,52.756
64.5,59.5,0,-481.04999999999995,10.2,54.449999999999996
64.5,60.0,0,-485.54999999999995,-18.0,55.176
64.5,60.5,0,-485.4,-46.8,54.692
64.5,61.0,0,-478.04999999999995,-74.55,52.03
64.5,61.5,0,-466.2,-100.5,48.158
64.5,62.0,0,-449.55,-123.89999999999999,45.012
64.5,62.5,0,-428.09999999999997,-145.04999999999998,40.897999999999996
